NombreCliente,NombreProducto,CantidadVendida,TotalVenta
Mathew Thomas,Next,9,3935.70000000
Mathew Thomas,Compare,10,1471.80000000
Mathew Thomas,Pretty,2,1567.18000000
Keith Coleman,Officer,1,472.60000000
Keith Coleman,Rock,8,908.08000000
Keith Coleman,Loss,2,1763.86000000
Keith Coleman,Page,9,8362.80000000
Michael Holmes,Property,1,497.16000000
Chelsea West,Center,2,1474.80000000
Chelsea West,Edge,6,3145.92000000
Amanda Beasley,Why,7,2296.49000000
Amanda Beasley,Improve,9,1422.00000000
Amanda Beasley,Customer,7,6230.49000000
Amanda Beasley,Middle,1,955.78000000
Amanda Beasley,Window,10,107.90000000
Brittney King,Dog,4,160.84000000
Brittney King,Better,3,1795.65000000
Brittney King,Raise,6,5326.92000000
Brittney King,Above,3,905.67000000
Sarah Lamb,Near,8,7078.80000000
Nancy Chavez,Director,7,5231.24000000
Lindsey Macias,Single,9,7611.66000000
Lindsey Macias,May,6,3947.76000000
Lindsey Macias,Result,8,3010.72000000
Lindsey Macias,Summer,4,2307.56000000
Lindsey Macias,Above,1,85.27000000
Terry Smith,Firm,4,167.48000000
Terry Smith,Home,1,588.24000000
Sarah Morris,President,6,3930.36000000
Eric Orozco,Another,8,302.88000000
Eric Orozco,Way,6,4116.48000000
Eric Orozco,Nature,10,4676.80000000
Bryan Powell,Country,4,209.04000000
Bryan Powell,High,9,8954.37000000
Larry Ibarra,Wall,1,853.72000000
Larry Ibarra,Than,2,272.02000000
Larry Ibarra,Least,1,334.88000000
Larry Ibarra,Hold,4,3128.36000000
Shelby King,How,7,5554.15000000
Shelby King,Up,8,6129.52000000
Shelby King,Other,3,2828.10000000
Dan Higgins,You,1,358.66000000
Dan Higgins,Design,7,6907.04000000
Alexander Fisher,Bed,2,169.54000000
Christina Thomas,Them,8,3563.60000000
Christina Thomas,Deep,2,1353.60000000
Christina Thomas,Section,10,2191.70000000
Christina Thomas,Car,6,70.98000000
Christina Thomas,News,4,3862.84000000
Marc Hester,Effort,2,1453.60000000
Marc Hester,City,7,6209.21000000
James Holloway,Both,9,6946.92000000
James Holloway,Else,6,733.92000000
Nathaniel Stokes,Price,9,2831.67000000
Nathaniel Stokes,Water,6,5646.66000000
Nathaniel Stokes,Official,6,3828.60000000
Tyler Martinez,Necessary,3,265.56000000
Tyler Martinez,Dark,5,1071.35000000
Tyler Martinez,Raise,6,4929.60000000
Tyler Martinez,Interesting,1,893.51000000
Tyler Martinez,Us,2,1641.82000000
Alexis Thompson,Best,1,626.31000000
Alexis Thompson,Save,1,289.61000000
Alexis Thompson,Pay,2,822.64000000
Alexis Thompson,Outside,2,1459.96000000
Lisa Warner,End,10,58.20000000
Lisa Warner,His,6,1703.88000000
Lisa Warner,Form,1,22.12000000
Lisa Warner,Safe,7,4739.56000000
Ashley Price,Data,9,1956.87000000
Andrew Chavez,Exist,5,2280.25000000
Andrew Chavez,Official,6,5298.24000000
Christopher Shaw,Wear,3,690.69000000
Christopher Shaw,Book,8,3070.24000000
Christopher Shaw,Visit,7,4834.27000000
Christopher Shaw,Show,2,203.96000000
Christopher Shaw,Street,9,7293.78000000
Juan Spencer,Able,3,677.10000000
Juan Spencer,Leave,1,287.01000000
Juan Spencer,Out,10,6466.90000000
Juan Spencer,Society,3,2159.46000000
Juan Spencer,Lose,6,951.66000000
Karen Phillips,Day,2,272.26000000
Karen Phillips,Far,1,686.63000000
Karen Phillips,Eat,1,267.03000000
Karen Phillips,Sometimes,7,4151.56000000
Karen Phillips,Very,7,676.06000000
Benjamin Graham,Fall,1,626.84000000
Benjamin Graham,Month,5,3258.60000000
Cindy Smith,Remember,9,1350.36000000
Cindy Smith,Film,10,8930.70000000
Cindy Smith,Name,10,7378.20000000
Nathan Foley,Quality,8,3261.84000000
Nathan Foley,Air,5,87.65000000
Nathan Foley,Body,2,503.12000000
Tyrone Gross,Popular,3,2256.42000000
Tyrone Gross,Stock,1,166.29000000
Nicole Roberts,Can,8,2910.88000000
Nicole Roberts,Human,10,469.80000000
Joshua Anderson,Chair,7,4631.20000000
Meghan Benson,Around,6,5572.14000000
Meghan Benson,Low,7,4220.09000000
Meghan Benson,Whose,6,4629.18000000
Meghan Benson,Board,9,2564.73000000
Christine Perez,Remember,10,1500.40000000
Christine Perez,Water,4,3860.04000000
Christine Perez,Second,4,3644.60000000
Jennifer Morris,Both,9,7624.08000000
Jennifer Morris,Scene,4,2291.24000000
Jennifer Morris,Word,2,1257.58000000
Jennifer Morris,Firm,1,267.53000000
Jennifer Morris,Lot,10,4109.40000000
Tiffany Wade,Organization,8,5686.00000000
Tiffany Wade,Deep,7,4737.60000000
Tiffany Wade,Bad,8,7554.80000000
Tiffany Wade,Blood,5,3710.90000000
Tiffany Wade,We,3,2914.02000000
Misty Suarez,Vote,3,2496.66000000
Bryan Smith,Stock,5,1392.35000000
Bryan Smith,Language,1,120.69000000
Bryan Smith,Miss,1,284.38000000
Bryan Smith,Change,9,6607.08000000
Vanessa Burnett,May,7,302.47000000
Vanessa Burnett,Way,2,96.88000000
Vanessa Burnett,Reason,9,6595.92000000
Vanessa Burnett,Down,2,1817.60000000
Vanessa Burnett,Door,5,1161.70000000
Alicia Ellis,Budget,1,397.87000000
Alicia Ellis,Effect,5,2619.10000000
Alicia Ellis,Discuss,8,1215.68000000
Lisa Smith,Huge,5,4124.50000000
Timothy Harvey,Real,1,184.00000000
Timothy Harvey,Population,8,639.36000000
Timothy Harvey,The,4,2636.00000000
Barry Salazar,Field,9,8443.71000000
Jennifer Garcia,Popular,6,4512.84000000
Jennifer Garcia,Require,10,4831.70000000
Jennifer Garcia,Party,9,1366.38000000
Jennifer Garcia,Attack,1,90.07000000
Tammy Smith,Idea,9,6923.07000000
Tammy Smith,Put,3,2072.37000000
Lauren Ayers,Discuss,8,6028.08000000
Lauren Ayers,Image,5,3322.45000000
Lauren Ayers,Whether,9,7594.56000000
Lauren Ayers,Others,7,4084.50000000
Lauren Ayers,Race,3,1932.15000000
Erica Huang,Former,4,1117.60000000
Erica Huang,Cultural,4,3661.84000000
Matthew Flores,Sure,3,1719.36000000
Matthew Flores,Action,8,1985.04000000
Matthew Flores,Recent,5,1308.00000000
Matthew Flores,Hit,1,730.87000000
Matthew Flores,Ball,8,6349.36000000
Roger Tyler,Reach,8,911.84000000
Roger Tyler,Race,3,153.84000000
Roger Tyler,Main,2,1441.44000000
Nicole Salazar,Letter,7,4356.66000000
Nicole Salazar,Dark,9,938.97000000
Nicole Salazar,Past,6,4880.04000000
Nicole Salazar,Country,8,2872.96000000
Nicole Salazar,Body,5,141.65000000
John Mccoy,Thing,2,1613.98000000
John Mccoy,Black,8,1193.28000000
John Russell,Firm,9,5138.28000000
John Russell,Attack,2,1956.62000000
John Russell,Season,3,2392.83000000
Victor Li,Either,1,621.23000000
Victor Li,Week,4,1626.40000000
Victor Li,Appear,4,686.48000000
Victor Li,Well,3,2331.96000000
John Joseph,Lead,5,3627.85000000
John Joseph,People,3,2696.31000000
John Joseph,Common,4,241.60000000
John Joseph,Wish,8,1442.80000000
John Joseph,Join,3,2407.35000000
Stephanie King,Father,2,1285.38000000
Stephanie King,Popular,7,6642.16000000
Stephanie King,Light,5,2691.60000000
Stephanie King,Dark,10,2142.70000000
Christy Hernandez,Hot,9,109.71000000
Christy Hernandez,Probably,1,952.53000000
Christy Hernandez,Commercial,2,153.52000000
Christy Hernandez,Pressure,8,7419.36000000
Christy Hernandez,Believe,2,84.12000000
Margaret Cherry,Laugh,1,839.85000000
Margaret Cherry,Election,5,1484.15000000
Brandon Graves,Miss,4,2194.04000000
Madison Allen,Surface,10,8425.80000000
Madison Allen,Bit,10,7571.90000000
Madison Allen,Computer,8,1884.24000000
Madison Allen,Describe,7,4785.97000000
Robert Meza,But,7,6621.23000000
Robert Meza,For,8,848.64000000
Andrew Warren,National,8,1329.20000000
Andrew Warren,Popular,10,2833.30000000
Andrew Warren,Past,8,6506.72000000
Andrew Warren,Can,8,5423.84000000
Leah Rodriguez,Single,10,8457.40000000
Leah Rodriguez,Red,7,5789.14000000
Carlos Parker,Box,8,7462.88000000
Robert Ellis,See,1,434.29000000
Robert Ellis,Him,8,4210.96000000
Robert Ellis,Customer,6,5841.12000000
Anthony Lawson,Ball,4,3962.64000000
Anthony Lawson,Public,5,1700.20000000
Mary Palmer,Citizen,7,3459.40000000
Mary Palmer,Course,5,154.90000000
Mary Palmer,Note,1,461.41000000
Traci White,Hit,5,219.15000000
Traci White,Every,4,2571.64000000
Traci White,Take,8,543.04000000
Traci White,Interesting,4,3574.04000000
Alan Farmer,Water,6,2223.48000000
Alan Farmer,Course,8,1413.84000000
Alan Farmer,Think,9,1873.62000000
Alan Farmer,Live,4,908.56000000
Alan Farmer,Not,4,3370.56000000
Larry Lane,Worry,6,814.62000000
Larry Lane,Value,2,1476.76000000
Elizabeth Mitchell,Citizen,1,7.98000000
Elizabeth Mitchell,Small,3,2987.85000000
Elizabeth Mitchell,Although,7,3682.42000000
Jessica Beasley,School,2,684.48000000
Jessica Beasley,Property,6,1758.18000000
Jessica Beasley,Win,4,2407.56000000
Megan Brown,Campaign,10,51.90000000
Megan Brown,Member,3,437.91000000
Megan Brown,Strong,4,3142.72000000
Megan Brown,Economy,1,617.25000000
Megan Brown,Stop,9,7975.44000000
Amy Roy,Employee,8,5751.44000000
Amy Roy,May,10,7796.00000000
Nicole Burke,Black,6,4681.86000000
Nicole Burke,Surface,4,3093.80000000
Nicole Burke,Eat,10,2670.30000000
Eric Reynolds,Spend,7,5438.79000000
Bonnie Wright,If,5,3362.90000000
Bonnie Wright,However,8,1262.32000000
Bonnie Wright,Apply,1,528.19000000
Bonnie Wright,Sport,3,2300.10000000
Willie King,Election,9,2671.47000000
Willie King,Quality,2,815.46000000
Willie King,Election,5,2732.35000000
Sandra Welch,With,8,129.60000000
Sandra Welch,Lawyer,1,381.76000000
Sandra Welch,Box,8,7401.84000000
Sandra Welch,Both,3,2315.64000000
Felicia Macdonald,Mr,9,817.02000000
Felicia Macdonald,Movie,4,105.04000000
Emily Moore,Fall,2,1711.20000000
Curtis Jones,Other,7,5111.96000000
Curtis Jones,Ability,8,1317.20000000
Eric Banks,Dark,1,367.75000000
Eric Banks,Appear,2,1176.58000000
Eric Banks,Much,2,1464.42000000
Sarah Davis,Shake,9,4397.94000000
Sandra Blake,Pattern,10,4187.50000000
Sandra Blake,Animal,9,4319.28000000
Sandra Blake,Speech,5,4800.30000000
Sandra Blake,Property,5,2485.80000000
Sandra Blake,Citizen,7,4632.53000000
Anthony Clark,Both,7,6883.10000000
Anthony Clark,Safe,9,6093.72000000
Anthony Clark,Reflect,8,2618.48000000
Anthony Clark,Information,2,1325.14000000
Brad Molina,Response,2,542.56000000
Brad Molina,World,10,8793.80000000
Brad Molina,Commercial,7,537.32000000
Brad Molina,Million,10,2336.50000000
Brad Molina,Those,6,4195.98000000
Bryan Williams,Million,5,269.50000000
Bryan Williams,Task,2,297.92000000
Bryan Williams,Wall,6,4065.18000000
Bryan Williams,Common,3,1917.66000000
Bryan Williams,Toward,4,3179.04000000
Andrea Chandler,Beat,10,2239.20000000
Andrea Chandler,Note,4,2255.16000000
Andrea Chandler,Traditional,5,1575.95000000
Andrea Chandler,Oil,7,4016.04000000
Lisa Navarro,Network,5,92.35000000
Lisa Navarro,Trip,5,188.80000000
Lisa Navarro,Whether,7,2055.48000000
Lisa Navarro,Republican,8,6613.20000000
Lisa Navarro,Discover,9,1624.41000000
Ernest Fleming,Sort,6,860.28000000
Ernest Fleming,Activity,3,1460.97000000
Alexandra Diaz,Community,7,2417.24000000
Alexandra Diaz,Town,6,1762.86000000
Alexandra Diaz,Realize,7,3238.27000000
Patricia Pineda,Interest,1,775.23000000
Patricia Pineda,Such,10,8239.00000000
Patricia Pineda,Beat,6,5644.38000000
Patricia Pineda,General,6,2957.46000000
Sarah Myers,Team,8,7780.96000000
Sarah Myers,I,5,3335.00000000
Richard Hull,Fund,5,2927.20000000
Richard Hull,Week,6,3847.26000000
Heather Clarke,White,10,6252.60000000
Heather Clarke,Nothing,4,1878.76000000
Heather Clarke,Either,4,3568.32000000
Heather Clarke,Five,6,4836.84000000
Joshua Hickman,Agency,6,4200.90000000
Paul Hernandez,Visit,8,4596.48000000
Paul Hernandez,Always,9,2341.89000000
Paul Hernandez,Court,3,1026.75000000
Heather Bartlett,Door,5,1161.70000000
Heather Bartlett,Quite,8,3706.32000000
Heather Bartlett,Issue,9,1670.67000000
Heather Bartlett,Result,5,3602.45000000
Joseph King,Number,2,1260.58000000
Joseph King,Box,4,2831.24000000
Kellie Lee,Continue,2,1686.42000000
Kellie Lee,Raise,1,550.16000000
Kellie Lee,Result,8,5763.92000000
Kellie Lee,Skin,10,7109.80000000
Kellie Lee,Lawyer,9,2880.99000000
James Butler,Black,9,7022.79000000
James Butler,Leave,3,1749.33000000
James Butler,Race,3,2729.76000000
James Butler,Tough,1,606.06000000
Rachel Chen,Believe,9,8520.66000000
Rachel Chen,Third,2,646.76000000
Rachel Chen,Buy,5,367.20000000
Rachel Chen,Price,6,4750.74000000
Donna Lucas,Forget,1,974.25000000
Donna Lucas,Month,4,2606.88000000
Taylor Johnson,Something,5,3916.10000000
Taylor Johnson,Get,6,4635.96000000
Taylor Johnson,Different,3,2303.46000000
Larry Ibarra,Response,4,3996.48000000
Larry Ibarra,Take,5,339.40000000
Larry Ibarra,Man,6,1881.48000000
Miguel Long,Step,5,3007.70000000
James Foster,Section,8,4167.76000000
James Foster,Cold,6,5771.34000000
Justin James,Note,6,2768.46000000
Heather Combs,Low,6,1980.12000000
Eric Bradford,Most,5,1302.70000000
Eric Bradford,Member,9,1313.73000000
Eric Bradford,Ability,9,1481.85000000
Eric Bradford,Another,10,6273.90000000
Monica Pratt,Bad,2,1888.70000000
Monica Pratt,Travel,9,1938.60000000
Donna Gonzalez,Conference,8,84.08000000
Donna Gonzalez,Artist,10,1968.30000000
Donna Gonzalez,Us,9,5278.77000000
Donna Gonzalez,General,9,2249.19000000
Donna Gonzalez,Employee,6,4149.48000000
Kristin Roberson,Near,10,8848.50000000
Courtney Brady,Trouble,7,6154.61000000
Courtney Brady,Bill,7,2217.67000000
Kimberly Lam,Quality,5,3907.10000000
Kimberly Lam,Building,7,6630.26000000
Kimberly Lam,Tend,2,1473.88000000
Kimberly Lam,Defense,2,753.70000000
Kimberly Lam,Where,1,127.86000000
Raymond Walker,Board,7,1994.79000000
Raymond Walker,Change,7,4658.50000000
Susan Delgado,Firm,3,802.59000000
Bernard Martin,Why,2,1260.76000000
Bernard Martin,Message,10,6125.70000000
Bernard Martin,Decade,7,6842.36000000
Bernard Martin,War,5,3177.10000000
Bernard Martin,Various,3,492.87000000
Christina Duran,Need,6,5677.44000000
Christina Duran,Energy,6,1335.90000000
Christina Duran,Difference,3,1781.76000000
Nathan Villa,Record,8,4113.60000000
Crystal Cobb,Response,4,1085.12000000
Crystal Cobb,Both,3,2541.36000000
Crystal Cobb,Affect,2,739.20000000
Tammy Glass,Action,5,2737.10000000
Tammy Glass,Spend,3,131.79000000
Tammy Glass,Head,2,1705.14000000
Tammy Glass,Show,9,917.82000000
Jeremy Miller,Us,1,349.59000000
Jeremy Miller,Laugh,3,2031.54000000
James Johnson,Room,4,520.12000000
James Johnson,Worry,3,407.31000000
James Johnson,Parent,4,1384.40000000
Christopher Gibbs,Adult,2,702.90000000
Christopher Gibbs,Evening,6,1744.74000000
Christopher Gibbs,Head,10,8525.70000000
Christopher Gibbs,Past,4,2065.44000000
Christopher Gibbs,Meet,10,2698.10000000
Kaitlyn Velazquez,Mind,4,1419.64000000
Kaitlyn Velazquez,Total,1,542.30000000
Kaitlyn Velazquez,Peace,3,337.92000000
Joshua Hammond,Structure,2,1330.48000000
Joshua Hammond,Phone,2,350.48000000
Kimberly Taylor,Like,5,182.40000000
Kimberly Taylor,Film,4,498.32000000
Kimberly Taylor,Read,6,2231.94000000
Kimberly Taylor,Happy,3,1361.85000000
Jessica Bradford,Air,4,1973.32000000
Jessica Bradford,Pass,1,67.87000000
Jessica Bradford,Decade,5,4887.40000000
Jessica Bradford,Able,9,2031.30000000
Jessica Bradford,Their,2,744.00000000
Austin Villarreal,Much,3,2196.63000000
Austin Villarreal,Campaign,3,15.57000000
Austin Villarreal,Employee,3,2156.79000000
Austin Villarreal,West,8,2264.08000000
Reginald Hoffman,Image,5,4869.90000000
Reginald Hoffman,Discuss,4,2470.08000000
Joshua Gardner,Measure,1,659.36000000
Joshua Gardner,Heart,1,262.37000000
Joshua Gardner,Wait,10,679.40000000
Melissa Johnson,Wonder,7,3774.75000000
Melissa Johnson,Firm,3,2969.13000000
Melissa Johnson,Career,9,3964.59000000
Melissa Johnson,Can,4,1455.44000000
Stacey Buck,Official,4,2552.40000000
Stacey Buck,Phone,4,700.96000000
Stacey Buck,Democratic,3,2314.20000000
Stacey Buck,Social,9,6791.49000000
Stacey Buck,Gas,4,3361.00000000
Kimberly Taylor,Certain,6,4627.92000000
Kimberly Taylor,Out,8,5173.52000000
Eric Benson,Wish,6,1082.10000000
Kelly Parker,Police,5,2350.40000000
Kelly Parker,Treat,9,6227.64000000
Kelly Parker,Bag,1,167.05000000
Kelly Parker,Let,9,4638.96000000
Daniel Young,Herself,3,2377.47000000
Sara Frazier,Off,1,362.27000000
Sara Frazier,Direction,5,4701.70000000
Tiffany Hoffman,Heart,9,7700.67000000
Tiffany Hoffman,Single,1,250.69000000
Tiffany Hoffman,Now,10,2699.40000000
Tiffany Hoffman,Morning,2,1963.56000000
David Bailey,Scientist,2,1351.64000000
Lisa Schmidt,School,2,684.48000000
Michael Ayers,Throw,4,3862.16000000
Michael Ayers,Parent,3,1038.30000000
Michael Ayers,Marriage,7,2195.34000000
Michael Ayers,Man,1,313.58000000
Michael Ayers,Group,9,8074.26000000
Michael Hensley,Benefit,1,229.11000000
Michael Hensley,Senior,2,306.14000000
Debra Fernandez,Own,10,3496.50000000
Debra Fernandez,Bit,5,1125.45000000
Scott Martin,High,1,994.93000000
Scott Martin,Require,1,783.31000000
Scott Martin,Our,9,3369.42000000
Megan Andrews,Question,2,651.26000000
Megan Andrews,Than,8,1088.08000000
Megan Andrews,Evening,10,2907.90000000
Megan Andrews,Out,3,562.38000000
Sarah Church,Name,7,2248.05000000
Sarah Church,Before,10,7311.60000000
Sarah Church,However,3,2562.84000000
Sarah Church,Public,10,7858.50000000
Jennifer Fields,Audience,5,4733.45000000
Jennifer Fields,Ever,8,7073.84000000
Jennifer Fields,Thus,6,3797.76000000
Jennifer Fields,Reflect,10,3273.10000000
James Evans,Action,1,83.57000000
James Evans,Letter,4,2489.52000000
James Evans,Parent,7,6126.33000000
Whitney Russell,Fund,6,3512.64000000
Whitney Russell,Include,1,578.08000000
Whitney Russell,Few,5,2037.30000000
Anna Patton,Head,2,1705.14000000
Anna Patton,Nation,2,1006.94000000
Anna Patton,Today,10,1891.70000000
Shawn Willis,Someone,8,4695.36000000
Christina Johnson,High,8,7959.44000000
Christina Johnson,Able,10,8382.70000000
Christina Johnson,Describe,9,6153.39000000
Christina Johnson,Home,2,408.66000000
Christina Johnson,Part,5,3729.10000000
Marissa Christian,Enjoy,8,229.20000000
Katherine Johnson,Reveal,5,1461.90000000
Michelle Roberts,Much,4,2928.84000000
Michelle Roberts,Health,9,7352.82000000
Kyle Mclean,Far,2,709.36000000
Kyle Mclean,Coach,5,1756.85000000
Kyle Mclean,Miss,6,1706.28000000
Kyle Mclean,Spend,6,263.58000000
Kyle Mclean,Everything,10,6672.00000000
Caitlin Marshall,Able,7,4245.92000000
Caitlin Marshall,You,4,1434.64000000
Caitlin Marshall,Production,2,1676.58000000
Isaac Patterson,Citizen,4,1976.80000000
Isaac Patterson,You,6,2151.96000000
Isaac Patterson,Indicate,5,3669.65000000
Isaac Patterson,Street,2,1620.84000000
Isaac Patterson,Street,5,4052.10000000
Ryan Jones,Father,7,4823.14000000
Ryan Jones,Consumer,6,5030.34000000
John Norris,Large,4,3032.00000000
John Norris,Cell,8,4044.32000000
John Norris,Maybe,1,850.22000000
Gary Riley,Glass,7,4301.36000000
Gary Riley,Value,7,5168.66000000
Gary Riley,Space,10,6603.10000000
Gary Riley,Nation,9,4929.03000000
Gary Riley,Writer,3,508.17000000
Christopher Humphrey,Too,5,2254.80000000
Christopher Humphrey,Off,4,3763.60000000
Anthony Davis,Black,4,3390.00000000
Anthony Davis,Source,1,909.59000000
Andrea Hansen,Party,6,4784.40000000
Andrea Hansen,World,9,7914.42000000
Andrea Hansen,Bill,6,1900.86000000
Andrea Hansen,Task,3,408.90000000
Andrea Hansen,Street,8,6483.36000000
Alison Romero,Worry,9,1221.93000000
Alison Romero,Peace,9,7823.16000000
Leslie Garcia,Past,4,3253.36000000
Leslie Garcia,Small,7,1126.09000000
James Curtis,Season,2,1595.22000000
James Curtis,President,5,3275.30000000
Christine Black,Sure,3,1673.79000000
Christine Black,Without,6,5479.92000000
Brian Hodge,Us,10,5673.70000000
Brian Hodge,Likely,5,740.05000000
Brian Hodge,Interview,10,5144.30000000
Brian Hodge,Decision,10,1148.20000000
Brian Hodge,Cultural,5,4849.95000000
Kelly Parker,Hour,2,924.76000000
Kelly Parker,Another,2,1254.78000000
Kelly Parker,Maybe,6,594.90000000
Kelly Parker,Decision,10,7953.90000000
Kelly Parker,Deal,9,7135.11000000
Mary Thomas,Road,5,3810.65000000
Mary Thomas,Enjoy,3,1217.01000000
Mary Thomas,While,8,4426.88000000
Mary Thomas,Bar,6,1742.40000000
Mary Thomas,Cost,1,610.31000000
Justin Ryan,Way,3,2058.24000000
Justin Ryan,Continue,8,7566.80000000
Justin Ryan,Call,3,1144.53000000
Justin Ryan,Answer,8,945.76000000
Angela Watson,Source,4,514.76000000
Angela Watson,Range,7,3407.25000000
Christopher Chase,Relate,4,1563.48000000
Christopher Chase,Administration,10,7699.00000000
Christopher Chase,Manage,1,844.70000000
Antonio Thompson,Heart,9,7700.67000000
Antonio Thompson,Grow,2,1419.46000000
Antonio Thompson,Road,9,4537.71000000
Antonio Thompson,Quickly,1,604.73000000
Michael Todd,Talk,2,1720.72000000
Michael Todd,Too,3,1061.19000000
Matthew Delacruz,Challenge,6,5852.28000000
Matthew Delacruz,Someone,1,586.92000000
Matthew Delacruz,Rule,10,9478.30000000
Matthew Delacruz,Water,7,1904.07000000
Matthew Delacruz,Surface,6,5055.48000000
Rachel Sanchez,Lose,8,2262.96000000
Bryan Burgess,Woman,8,3800.56000000
Bryan Burgess,Task,2,1350.04000000
Bryan Burgess,Black,1,780.31000000
Jessica Andersen,Good,9,2783.61000000
Jessica Andersen,Reality,4,810.36000000
Shannon Reid,Remember,10,204.90000000
Shannon Reid,North,1,252.49000000
Susan Lyons,Each,4,2891.24000000
Susan Lyons,Window,4,1970.12000000
Susan Lyons,Center,4,2949.60000000
